rdate,LPERMNO,HBI,OBI,Market_Equity
2024-06-30,14543,-4.675626994210031e-07,-3.2323642936020864e-07,1741.0243500000001
2024-06-30,14544,-6.263397308530428e-09,2.60923947789849e-08,426.80753999999996
2024-06-30,14545,-6.908157172036904e-10,4.451096302164458e-09,44.06752
2024-06-30,14547,-1.9919283590888042e-07,-4.535810163673475e-09,7319.52145514
2024-06-30,14548,-5.238159772361158e-10,1.1796565612837987e-08,67.04245999999999
2024-06-30,14551,-6.038689324020249e-10,4.948301802395389e-10,7.04836
2024-06-30,14554,-3.4448284025689995e-09,8.840553141701137e-09,14.38965
2024-06-30,14556,-6.0556090987512055e-09,2.929233637624785e-10,7.143860000000001
2024-06-30,14558,-3.325737088057973e-07,-1.431019238303179e-07,12058.926270000002
2024-06-30,14574,-3.820924123377166e-07,-3.677205564025596e-07,4000.3853
2024-06-30,14579,-2.2653864306831516e-07,-8.673390049494307e-08,8312.0538189
2024-06-30,14580,-1.6409920746225892e-07,-5.043633283661639e-10,1875.76389
2024-06-30,14593,-4.0029186096745124e-07,7.84559080525295e-06,3206112.1905799997
2024-06-30,14596,-6.48304773303709e-08,1.0655037465799891e-07,3295.1079
2024-06-30,14599,-2.1171148534804193e-09,2.914018391289877e-10,54.68872
2024-06-30,14601,-2.0785865345992774e-08,-6.91481935006285e-09,1593.0096
2024-06-30,14603,-2.0487326524543233e-08,7.957301198553895e-09,341.06826
2024-06-30,14607,-1.6954276734253734e-10,1.5099369152631455e-09,27.0246044
2024-06-30,14609,-1.2964813237484766e-09,2.7786955164838377e-08,90.97268000000001
2024-06-30,14610,-1.6635513370363797e-10,3.9509294380675486e-10,11.864164
2024-06-30,14615,-5.669794268680771e-09,4.299952273059973e-08,99.98769
2024-06-30,14617,-3.6849547519882314e-07,-1.3252511445149172e-07,26082.09632
2024-06-30,14625,-3.5073677437526772e-09,2.2860849497751824e-08,216.90288
2024-06-30,14632,-2.076426479710008e-08,3.9783869386973436e-08,1466.40519
2024-06-30,14636,-9.673312331620767e-10,8.596513981674002e-10,39.508300000000006
2024-06-30,14647,-3.864859050014868e-08,1.435530975324117e-08,196.66034
2024-06-30,14663,-1.6663708575878309e-10,9.833526646359362e-09,179.1416
2024-06-30,14668,-5.3141900174762855e-09,3.498969276210373e-08,75.712
2024-06-30,14677,-5.087994532644135e-08,-2.8167649989310516e-08,288.03512
2024-06-30,14682,-9.262276804520783e-09,4.0446750512191524e-08,356.73344000000003
2024-06-30,14684,-1.2664686810738018e-08,1.121443783044454e-08,889.08274
2024-06-30,14688,-4.535824118566297e-08,4.1860773999542894e-08,1958.48
2024-06-30,14690,-2.451432162275807e-07,-2.4686301080532333e-08,1744.3214100000002
2024-06-30,14694,-5.286595957246161e-09,1.7378123992262362e-08,179.58881999999997
2024-06-30,14702,-1.026598121568125e-06,4.81893460517522e-07,195393.82852975003
2024-06-30,14708,-6.400423454926187e-08,2.1001343309990084e-08,831.0787999999999
2024-06-30,14711,-4.724577242202447e-08,2.787395221881941e-07,462.57175
2024-06-30,14714,-7.364306903486027e-07,2.3176145617654667e-07,109827.46737363
2024-06-30,14715,-1.8397352328043984e-07,6.878151617079814e-08,1816.4398500000002
2024-06-30,14716,-8.03677258924494e-08,-3.8695168193486006e-08,2596.05306
2024-06-30,14720,-3.7841532566597786e-09,-2.335019587173763e-09,5.9705
2024-06-30,14759,-2.627030126058047e-07,-1.374386626623503e-07,12431.508119999999
2024-06-30,14763,-1.2340076594930543e-07,9.929991795408382e-08,10176.505399999998
2024-06-30,14773,-1.3892444203283654e-08,3.8843512949668e-08,1462.9345
2024-06-30,14776,-3.5087153716179286e-07,-2.2624013523073582e-08,18948.86136
2024-06-30,14778,-6.556958143290403e-07,-5.316350582525253e-07,156.79376000000002
2024-06-30,14782,-1.1336511142041836e-07,1.294647501344843e-07,1239.504
2024-06-30,14790,-3.475298898455362e-09,6.851353471248346e-08,142.69486
2024-06-30,14795,-6.518285530260548e-08,-2.3865130828295858e-08,5642.11356
2024-06-30,14797,-2.9619412509819477e-07,6.593921800795927e-08,817.14201
2024-06-30,14803,-4.778544983064271e-08,9.135945185112937e-08,7500.3482
2024-06-30,14807,-1.312254401952553e-07,-1.1567517665924258e-07,556.67586
2024-06-30,14811,-8.097001979942033e-08,9.362477149139831e-08,15043.296
2024-06-30,14812,-7.879769030439275e-09,-2.7086945447737524e-09,339.17559
2024-06-30,14813,-4.0952795445035046e-07,1.1988558576787112e-08,5697.88295
2024-06-30,14815,-2.527733423224633e-08,4.516546929820406e-09,64.31607
2024-06-30,14816,-6.880715219696301e-09,7.418561253026746e-09,1264.8948899999998
2024-06-30,14818,-6.592930982631441e-10,5.555495856186129e-09,30.998399999999997
2024-06-30,14823,-4.723315573023253e-07,-3.111460831206277e-07,1064.46816
2024-06-30,14828,-2.185464771192969e-08,8.009440255189724e-08,661.3196999999999
2024-06-30,14852,-2.1284606896588793e-09,-2.903573392718414e-10,19.7769
2024-06-30,14855,-1.0597785446806792e-08,3.602170658504402e-08,669.552
2024-06-30,14877,-4.649548141992758e-08,2.1896952826078052e-08,641.6011
2024-06-30,14882,-2.703549777149078e-07,5.9256412238919834e-08,8585.94622
2024-06-30,14884,,1.9119904024983132e-08,1508.7736400000001
2024-06-30,14934,-5.589095000899945e-10,6.252737316094579e-11,1.3383399999999999
2024-06-30,14937,-6.113992815975791e-08,1.1694336965078435e-07,101.65848000000001
2024-06-30,14939,-3.8442586272130243e-07,-2.030769359904022e-07,23868.20825
2024-06-30,14941,-2.2070334399049407e-08,1.844690176875639e-08,914.40768
2024-06-30,14942,-1.3135686674004753e-08,3.859214626122662e-09,543.63134
2024-06-30,14944,-5.280011996697941e-08,1.5064905188315516e-09,995.6856
2024-06-30,14951,-2.1099193024916064e-09,2.9246571935074284e-09,93.6738
2024-06-30,14953,-8.204420043749629e-08,4.156656923476454e-08,3919.34276601
2024-06-30,14960,-2.6413146348817128e-08,1.0372405727244042e-09,1688.22
2024-06-30,14970,-3.300721589953694e-07,2.327856629635667e-07,30056.87696076
2024-06-30,14985,-2.70564567564751e-07,-2.514636874644695e-07,837.2278800000001
2024-06-30,14988,-8.235491359935014e-08,1.458102329302221e-07,6720.32898
2024-06-30,15014,-1.1652606034712204e-07,6.311894243385934e-09,1574.8836000000001
2024-06-30,15015,-1.421878831126802e-09,5.1127602968941044e-08,42.9104
2024-06-30,15046,-4.1011416430241647e-08,3.418580051817813e-08,309.25818
2024-06-30,15056,-3.0315008113253094e-07,-1.6021452235120903e-07,2605.24186
2024-06-30,15057,-2.811996379329336e-10,2.6527960434949093e-10,4.2061116
2024-06-30,15058,-2.6806907020021435e-07,1.2989766842039934e-07,1566.1896
2024-06-30,15062,-7.67728389101077e-09,4.4647262485060665e-10,69.54822
2024-06-30,15067,-3.983611542472411e-08,1.6014423680788964e-07,6272.69781
2024-06-30,15069,-1.8287713823863878e-07,-4.982922385950298e-08,16170.91212
2024-06-30,15072,-9.959802393827033e-08,-8.500662871713038e-08,210.39383999999998
2024-06-30,15087,-9.440285810519172e-09,1.874920369064477e-08,67.89234
2024-06-30,15092,-1.478841690746697e-08,3.7991347545139566e-08,940.0752000000001
2024-06-30,15127,-3.815097560525169e-09,1.0056318992932989e-08,38.17711799999999
2024-06-30,15132,-2.055948684645289e-07,-1.5193779467166008e-07,399.00255
2024-06-30,15139,-3.661607469661325e-08,6.588741320957685e-08,3431.1427200000003
2024-06-30,15167,-1.9675831871551325e-07,-9.165370115240039e-08,3567.24
2024-06-30,15168,-2.076668308440762e-08,3.7364798840834776e-08,2196.3504
2024-06-30,15177,-1.4289345552792512e-10,2.1929885243940492e-10,1.52558
2024-06-30,15186,-2.3424981944883264e-09,1.103273437429034e-08,88.36425
2024-06-30,15202,-3.7261568766820553e-07,-2.3146501491420355e-07,32888.42603748
2024-06-30,15203,-9.575548087372744e-11,1.6500240503286684e-10,7.91076
2024-06-30,15219,-2.3425730355026157e-09,2.766635059628262e-09,5.9155599
2024-06-30,15221,-6.865555714979947e-08,1.349912371289437e-07,1958.3042100000002
2024-06-30,15222,-2.0810331748105829e-07,7.804616841975613e-08,2384.3941199999995
2024-06-30,15226,-1.0754656546684448e-08,4.0227848263448405e-09,735.62179
2024-06-30,15264,-1.1101095553807738e-07,-2.3846609038689507e-08,6423.773649999999
2024-06-30,15272,-1.240137248493799e-07,1.2259680758948454e-07,1438.60752
2024-06-30,15278,-2.6887689568631013e-10,1.7101485633375345e-09,25.4796
2024-06-30,15284,-3.6604608138374674e-07,7.743937441559181e-08,6808.031480000001
2024-06-30,15285,-2.2706765842994464e-08,1.2313854792240776e-07,503.43008
2024-06-30,15293,-3.287873139809277e-08,6.629369223255677e-08,2047.726
2024-06-30,15294,-8.075134401239017e-08,-6.512867538185031e-08,205.75590000000003
2024-06-30,15302,-1.6456453344768195e-08,7.183045306393969e-08,1963.028
2024-06-30,15303,-3.0150972792541623e-07,3.401222975014329e-07,5873.29596
2024-06-30,15315,-8.594747795065826e-07,-5.270674577220147e-07,19690.868519410004
2024-06-30,15332,-4.116385087219994e-08,1.170793504749614e-08,2035.78926
2024-06-30,15371,-6.615983826507858e-08,3.954366583951205e-08,1040.7040000000002
2024-06-30,15375,-1.8930809634660252e-08,2.265076994225076e-10,28.024240000000002
2024-06-30,15378,-4.179379975929051e-09,6.942439357547632e-08,118.24176000000001
2024-06-30,15382,-4.58766239973657e-11,3.5595139313531577e-11,4.29345
2024-06-30,15383,-2.8398413945834285e-08,-6.6428325469520536e-09,133.01225
2024-06-30,15395,-2.6762033281182714e-08,7.93187052617714e-08,1989.126
2024-06-30,15397,-3.6198070623613345e-07,-7.032634451532423e-08,12258.52054182
2024-06-30,15398,-1.8410791835919816e-07,-3.706377370518148e-09,3360.56015
2024-06-30,15400,-4.3055659663406636e-07,-3.445655679111779e-07,2120.6766000000002
2024-06-30,15408,-4.5819880580890055e-07,-2.496828738722403e-07,38953.98
2024-06-30,15409,-9.692830883427848e-08,-5.152154074306888e-08,3125.15136
2024-06-30,15410,-2.9489238506168627e-07,-1.6705663294591489e-07,5624.86565999
2024-06-30,15416,-4.344063204285115e-08,1.4070285143653722e-07,499.7811
2024-06-30,15417,-7.821427407629146e-10,5.952910538295744e-10,3.59744
2024-06-30,15429,-1.8608330240970515e-07,9.736301766027951e-08,5573.009190000001
2024-06-30,15433,-4.2955472414137105e-10,5.414722531660939e-09,12.950124000000002
2024-06-30,15452,-3.359042986397303e-08,1.238475910153917e-07,2221.99256
2024-06-30,15454,-1.6948298217720014e-07,-4.2545183282191955e-08,5961.0527999999995
2024-06-30,15456,-2.2051391267849264e-08,1.2759680999719119e-07,2360.3725600000002
2024-06-30,15457,-3.4577803918209444e-08,-2.4355795973033834e-08,587.4799
2024-06-30,15478,-2.959912888383992e-07,1.2913934922733702e-07,14401.872
2024-06-30,15488,-6.332188546966609e-07,7.632275056498618e-08,59886.96
2024-06-30,15489,,1.4819790647146968e-08,167.712
2024-06-30,15490,-9.08302706210252e-08,6.991994652393437e-08,3457.468
2024-06-30,15491,-2.9892191676949964e-10,1.6440168718187995e-10,6.950381899999999
2024-06-30,15493,-2.2818547093636155e-10,4.020893725786577e-09,42.81632
2024-06-30,15506,-1.9494791643237313e-08,2.5678584632521785e-08,341.43692
2024-06-30,15510,-7.986501453532135e-10,8.810157970726146e-09,12.478200000000001
2024-06-30,15530,-7.292432082323312e-09,4.137236138764734e-09,316.40992
2024-06-30,15534,-2.251174198073923e-07,3.1564272837971347e-07,13359.195850000002
2024-06-30,15535,-7.480211531571314e-08,1.1282737064595418e-07,6008.6911900000005
2024-06-30,15537,-1.5795117794742317e-09,8.078262666505944e-09,116.01616
2024-06-30,15540,-1.4615307780647517e-07,-1.0983975109281505e-08,534.4038
2024-06-30,15543,-5.263922501395361e-10,7.4177036787995665e-09,13.86028
2024-06-30,15546,-2.451569609441108e-07,-1.4179196937737078e-07,7928.74685
2024-06-30,15579,-8.390594409784902e-07,-2.7423877741918836e-07,177605.89
2024-06-30,15580,-1.7466416296025502e-09,4.589976803872696e-10,34.476
2024-06-30,15582,-2.119083211682979e-08,-1.01140299888979e-08,262.152
2024-06-30,15585,-4.691219179637029e-08,3.771658792543559e-08,1658.57064
2024-06-30,15623,-9.711867080213249e-08,-3.863452510627606e-08,7083.926080000001
2024-06-30,15631,-4.373673207633505e-09,1.2736778805412258e-07,70.50113999999999
2024-06-30,15639,-3.7432514791238185e-08,-5.937663865267834e-08,111.80312
2024-06-30,15642,-3.008187508985342e-10,1.6124007961726367e-09,18.132360000000002
2024-06-30,15643,-2.8028769414283816e-07,2.9209154150781356e-07,2648.3142799999996
2024-06-30,15645,-2.443734521544877e-10,6.128993013673763e-10,5.937360000000001
2024-06-30,15650,-1.0166339131271646e-07,-7.427844502113831e-08,2588.2213500000003
2024-06-30,15651,-7.659633623292588e-08,-1.4081271004856158e-08,4121.85616
2024-06-30,15658,-2.2772149783028377e-08,8.410590560383071e-08,577.0088999999999
2024-06-30,15664,-5.555778630183888e-09,1.5331801041022473e-09,10.92615
2024-06-30,15694,-1.4615214204549584e-07,3.263429009671239e-08,6976.53705
2024-06-30,15707,-5.700436199918438e-07,-1.0595091652818234e-07,27514.077410000005
2024-06-30,15720,-3.1832180317295686e-07,-1.90576623671839e-07,27629.11293
2024-06-30,15724,-8.405963351824968e-08,3.562179952079753e-08,10287.3771
2024-06-30,15729,-3.655943672838085e-07,-6.072683539112397e-08,20883.275139999998
2024-06-30,15775,-2.8020754990471236e-09,2.6544797207142644e-08,78.4663
2024-06-30,15776,-1.1353870364155526e-07,-1.0169840325985325e-07,357.83912
2024-06-30,15782,-7.863928472516721e-08,3.719992699302013e-08,7098.6028799999995
2024-06-30,15784,-2.905407010279589e-07,-3.189135962821838e-07,107.76247000000001
2024-06-30,15787,-1.5826141745535322e-09,1.0190132127657477e-08,17.5485
2024-06-30,15795,-5.1353211934971505e-08,1.0174633760654548e-07,3024.27996
2024-06-30,15802,-8.999620616333128e-10,3.175894647509165e-09,83.38302
2024-06-30,15826,-6.558922569434993e-07,-2.010248815117483e-07,35891.587049999995
2024-06-30,15831,-1.8722419542879106e-07,1.1258685891493826e-07,3848.061
2024-06-30,15833,-3.527529026855212e-08,6.286868289409112e-08,12.89398
2024-06-30,15837,-2.3900443890696374e-09,3.06929899157792e-09,116.97669
2024-06-30,15847,-4.6456673778606934e-08,2.6422629851687236e-07,1573.52898
2024-06-30,15853,-1.2965693944797538e-08,-1.8445352695307242e-09,355.47540000000004
2024-06-30,15856,-2.9308179899526865e-08,3.2581092011049156e-08,430.87352000000004
2024-06-30,15859,-2.7781951169014255e-07,-2.383431626676838e-07,13750.4653
2024-06-30,15860,-3.3179206594115045e-09,3.863985398537942e-08,610.82288
2024-06-30,15863,-5.255542080284748e-10,7.05028268660077e-09,39.43560000000001
2024-06-30,15902,-3.3496373622393267e-09,1.845078323535456e-09,10.09665
2024-06-30,15909,-3.2487955196154587e-07,6.545449071859306e-07,28220.14272
2024-06-30,15914,-3.21666752547284e-09,5.636933789989825e-09,32.55866
2024-06-30,15937,-4.123371483044676e-08,1.7933521646797122e-09,384.94809999999995
2024-06-30,15943,-9.38505462847062e-10,6.851870227522838e-10,38.55175
2024-06-30,15950,-3.2596973884860776e-08,-6.224693662702979e-09,6.5047899
2024-06-30,15960,-4.4326975687411295e-08,1.1136728416860052e-08,113.84282
2024-06-30,15961,-1.452312619426607e-09,2.2548669288312038e-08,35.728559999999995
2024-06-30,15976,-8.829987511256474e-08,5.872930818375603e-08,1745.6453700000002
2024-06-30,15980,-2.1779565690012518e-08,6.774935166581976e-10,1392.49638
2024-06-30,15995,-4.995959867288244e-08,-2.8600629269425315e-08,211.82351400000002
2024-06-30,15998,-6.818292864190538e-08,3.199078306138312e-08,2173.801
2024-06-30,15999,-7.788136829878813e-09,2.1740689409028585e-09,216.46345000000002
2024-06-30,16000,-8.787105995219261e-08,9.190608315040162e-08,4848.4972
2024-06-30,16007,-3.293995311082431e-08,2.701319297556634e-09,206.04129
2024-06-30,16008,-3.9382435499561687e-08,-1.900441518201163e-08,293.02570000000003
2024-06-30,16019,-4.779819585859538e-07,-4.096452975871513e-07,3270.97164
2024-06-30,16020,-5.706008563446892e-09,4.302002701982716e-08,128.821
2024-06-30,16021,-1.7548234151267186e-07,-3.561700451090368e-08,9405.84075
2024-06-30,16044,-5.185291754870502e-08,-4.807388276086378e-09,1587.9405900000002
2024-06-30,16049,-1.6436955918982926e-08,4.6641758198355274e-09,42.53529999999999
2024-06-30,16064,-1.7970582337798626e-07,2.421794908683669e-08,2199.7078199999996
2024-06-30,16066,-1.480596150677498e-07,-7.863585427342347e-08,618.00132
2024-06-30,16070,-5.359960040410878e-08,-8.258138345436955e-08,94.1514
2024-06-30,16076,-4.3028635205544007e-08,2.5205837865451107e-09,3196.26711
2024-06-30,16082,-1.447333477544318e-07,1.4836919338730878e-08,5489.18892
2024-06-30,16083,-2.4426963912969048e-08,-2.770908840751012e-08,565.4899800000001
2024-06-30,16084,-9.98911692852042e-08,6.868792601325533e-09,13026.033660000001
2024-06-30,16086,-1.9502003968879443e-08,5.841971879903392e-08,1081.72967
2024-06-30,16087,-3.6780494184902546e-07,-2.0936540300778823e-07,26085.348899999997
2024-06-30,16099,-7.047537545037335e-10,5.249502517304464e-09,9.014719999999999
2024-06-30,16111,-5.4589606407956195e-08,2.266647573556045e-08,138.33960000000002
2024-06-30,16119,-1.348589263032245e-07,5.0161259197021195e-08,4915.4995357
2024-06-30,16126,,2.7915596406743845e-08,2300.0415
2024-06-30,16140,-2.6805958476277223e-07,-1.172545549443918e-07,9724.28132
2024-06-30,16145,-1.5125917861375911e-09,1.816685017832478e-08,87.38535
2024-06-30,16146,-2.005093118978182e-09,2.833574331361202e-09,1.248786
2024-06-30,16171,-9.298080002288591e-08,1.893868803475354e-07,8967.777279999998
2024-06-30,16179,-9.81409299599506e-10,1.3565176953508836e-09,2.33112
2024-06-30,16182,-5.203706939065394e-07,-2.2169448864947275e-07,4401.00421
2024-06-30,16186,-8.970131655623667e-09,2.007962008157713e-08,286.16598
2024-06-30,16247,-5.033048450222118e-10,1.6714707176593e-08,68.25804
2024-06-30,16250,-2.3354786422551927e-07,-2.265318410158e-07,105.1941
2024-06-30,16252,-6.35823458085448e-10,6.4010999699267555e-09,19.458419999999997
2024-06-30,16255,-4.6518644127677813e-10,3.351629048628283e-08,39.78964
2024-06-30,16260,-3.801406902182109e-07,-4.7533358771505787e-08,12768.174010019999
2024-06-30,16263,-2.1209690171153532e-07,5.867412228278271e-08,2036.1032999999998
2024-06-30,16276,-1.0114907548434989e-08,1.4492755917797528e-08,614.6914800000001
2024-06-30,16277,-5.285741573699914e-08,-1.516174323560977e-08,1747.81992
2024-06-30,16284,-8.692668712855534e-09,4.5400160735152575e-08,3617.91368
2024-06-30,16287,-3.410942139668112e-08,4.709404808320804e-08,1456.1438400000002
2024-06-30,16290,-1.5582633172309044e-08,9.020827991384343e-09,593.74044
2024-06-30,16309,-4.7638610805798206e-07,3.51737854775737e-07,43725.00327
2024-06-30,16310,-1.0042017213105089e-08,5.330027215460065e-10,20.7298
2024-06-30,16318,-3.502340495424895e-07,2.8774786097391534e-07,11882.07936
2024-06-30,16338,-4.1942038485380465e-07,-3.8839548478385365e-07,5566.536
2024-06-30,16343,-2.465555217007854e-07,-5.6484756194504865e-08,12024.57768
2024-06-30,16347,-1.706500246181112e-07,8.443331782606807e-08,7142.976360000001
2024-06-30,16376,-3.779080550840991e-10,1.0388190407835648e-09,2.3221999999999996
2024-06-30,16377,-1.5315567167374077e-09,-1.0238834171524555e-09,3.6177240999999998
2024-06-30,16381,-2.73127666838072e-07,-1.949686041727074e-07,3012.1849500000003
2024-06-30,16386,-2.1360822285001784e-07,1.3460113654414785e-07,3359.4444
2024-06-30,16392,-5.886039827001394e-09,5.55278867681813e-09,129.72543000000002
2024-06-30,16393,-1.8410065440883804e-08,-2.3422682271195856e-10,5.630549199999999
2024-06-30,16401,-4.47908484526897e-09,5.4182148559173064e-08,157.85656
2024-06-30,16431,-1.7601376680668483e-07,-4.261868075831706e-08,12140.395279999999
2024-06-30,16432,-5.4912299657550904e-08,6.397526106595521e-09,3231.1974499999997
2024-06-30,16434,-5.207703930968849e-08,-2.2116426546490687e-08,4003.6836
2024-06-30,16436,-2.1002496364200326e-08,6.050073541056689e-08,2757.79868
2024-06-30,16437,-2.3211290407026647e-07,-1.3689399229543787e-07,804.98592
2024-06-30,16442,-4.5178606296944875e-09,1.798005801185647e-08,268.56935999999996
2024-06-30,16448,-5.463003872525866e-08,-1.25760165934875e-08,480.02625
2024-06-30,16458,-2.115756969807357e-08,3.422962678926614e-09,28.14592
2024-06-30,16463,-4.1634981356204723e-10,4.937646876266944e-12,40.56964
2024-06-30,16471,-2.3339707543444454e-09,7.806012811389693e-09,81.80681
2024-06-30,16472,-1.3498797724180796e-08,3.06724287740422e-08,48.45189
2024-06-30,16473,-8.373152910053683e-10,3.1957530974991343e-12,6.271870000000001
2024-06-30,16497,-1.546318325776781e-08,2.4550685941119506e-08,533.9195399999999
2024-06-30,16498,-4.5700897274051995e-08,-5.516837194608969e-09,4192.71229
2024-06-30,16499,-6.811514782484491e-08,-2.4512246374642762e-08,3154.75804
2024-06-30,16522,-3.385040287222348e-08,1.1515803519886109e-08,371.20719999999994
2024-06-30,16528,-1.5665340258252882e-10,2.2218570884483214e-10,7.007238
2024-06-30,16532,-2.7491358859521362e-09,,2.96352
2024-06-30,16533,-3.4971697868300883e-10,9.744597045052064e-10,3.9783600000000003
2024-06-30,16541,-2.8562200452510683e-09,4.805181038081762e-10,6.22426
2024-06-30,16542,-2.2386248074294957e-09,5.8172277725437905e-08,74.99744
2024-06-30,16543,-1.4355706225509822e-08,1.5169328472480355e-08,601.88253
2024-06-30,16554,-2.746615504898148e-08,5.2610138384208676e-08,1158.23142
2024-06-30,16555,-1.2969139737256982e-08,1.2794986374226034e-08,1184.1728699999999
2024-06-30,16560,-2.6590848841718637e-08,5.8842844312387924e-08,1292.1394599999999
2024-06-30,16562,-5.339066784039119e-08,1.1607492222612677e-07,687.4960399999999
2024-06-30,16591,-2.6388919181791296e-08,2.9106936019030915e-09,2279.0372399999997
2024-06-30,16592,-7.847347586664557e-09,4.9577424665549194e-08,544.4260499999999
2024-06-30,16595,-3.0486518532634237e-07,3.1623016714843754e-07,23036.143239999998
2024-06-30,16600,-2.1015059824961964e-07,-6.96813214734327e-08,27136.24928
2024-06-30,16611,-3.0171364961829363e-07,-1.8396913129150406e-07,375.85756
2024-06-30,16613,-1.8124383122586093e-08,,39.7041728
2024-06-30,16617,-9.50912913238021e-09,3.268462877190297e-08,928.02813
2024-06-30,16625,-1.608009334359741e-08,-3.1364046007905992e-09,16.2507264
2024-06-30,16630,-2.7290554223676125e-08,-7.350574492393984e-09,679.2798
2024-06-30,16631,-1.6690909388591938e-07,-7.930643354436742e-08,4478.6975999999995
2024-06-30,16632,-2.407315374196103e-07,-1.471961439287648e-07,5009.19172
2024-06-30,16633,-4.171722182413175e-09,4.497249994354081e-09,67.14321
2024-06-30,16638,-4.8010426489291235e-09,2.4681081575510095e-09,315.9297
2024-06-30,16648,,2.0698071211556078e-08,2235.91136
2024-06-30,16649,-3.27786913793525e-07,-8.449853434357308e-08,15066.5295
2024-06-30,16650,-1.5798753407914716e-07,-1.3242957947633648e-07,674.8436499999999
2024-06-30,16653,-2.9462577247792836e-08,8.366798602444122e-08,3282.93377
2024-06-30,16655,-4.264547603314172e-07,7.529963864432411e-07,15053.41784
2024-06-30,16664,-2.550178129670407e-07,3.447409044165321e-08,10638.06292
2024-06-30,16667,-1.13564286029875e-08,2.8019825518213387e-08,1098.8365
2024-06-30,16668,-1.7435904599346697e-08,7.460159786014589e-08,602.78032
2024-06-30,16670,-3.2859948572345594e-11,9.862623580198335e-11,9.8910016
2024-06-30,16675,-1.4168637370938071e-09,4.14574097352239e-09,42.00034
2024-06-30,16678,-2.3907797702801124e-07,-3.2110515469919655e-08,36328.81835
2024-06-30,16680,-5.573141455470649e-08,5.196812791172769e-07,47.64864000000001
2024-06-30,16681,-9.113938221058288e-09,,19.569354000000004
2024-06-30,16689,-2.32379474799444e-08,5.772693183614033e-08,2782.696
2024-06-30,16692,-4.039537855056046e-07,-8.563956882371937e-08,36647.76288
2024-06-30,16696,-5.3016765258703455e-08,-2.058640909130079e-08,1302.5049
2024-06-30,16697,-1.0168392783596527e-08,3.489320710474475e-08,457.50747
2024-06-30,16698,-3.874665585806276e-07,-3.5804487575608813e-07,1269.76556
2024-06-30,16705,-1.3849871148221613e-07,-9.804574528540642e-08,120.15144
2024-06-30,16709,-1.2983603018554893e-08,3.388164614862016e-09,54.591662400000004
2024-06-30,16712,-2.1436547542789505e-08,5.37260154413127e-09,85.79863999999999
2024-06-30,16736,-3.4212520796344056e-07,6.055360209801183e-07,29874.610800000002
2024-06-30,16737,-4.573398516265484e-09,1.7243966367599373e-08,372.35098
2024-06-30,16738,-8.167937265110898e-08,-4.163644126780546e-08,7093.49234
2024-06-30,16746,-5.179834559812381e-09,2.758081124870147e-09,203.22187000000002
2024-06-30,16750,-7.972681305936552e-09,1.5207083366847136e-08,260.41158
2024-06-30,16765,-1.9186657785923632e-07,-1.7122450299066514e-07,92.49615
2024-06-30,16771,-4.558342890479439e-08,3.7796206388451436e-08,4584.79154
2024-06-30,16773,-4.526643786289733e-10,7.265806185620902e-10,29.96981
2024-06-30,16776,-1.009178465323724e-07,-2.781527087742141e-08,59.90125
2024-06-30,16778,-1.874056415823983e-08,-4.539690521188218e-09,4.165
2024-06-30,16779,-5.653824732220532e-09,7.542767447790034e-09,416.33126
2024-06-30,16792,-9.53965109893865e-08,1.0668552258397893e-08,246.57674999999998
2024-06-30,16793,-5.044332283634157e-09,,7.033924
2024-06-30,16805,-1.9060714601611516e-08,9.995890836143962e-09,155.69694
2024-06-30,16816,-6.257868601661634e-08,-3.085310628865344e-08,2654.3149600000006
2024-06-30,16818,-8.70357579121981e-09,1.3839859338432267e-08,226.69775
2024-06-30,16819,-1.0038826336020206e-09,5.338445810852106e-09,67.329375
2024-06-30,16820,-1.442418552669049e-09,3.3184765226437335e-09,39.88875
2024-06-30,16824,-5.065155926949669e-09,2.061806830096697e-08,32.59982
2024-06-30,16827,-2.979836093988895e-08,1.3555477521026984e-08,653.5495599999999
2024-06-30,16829,-5.896155927223979e-07,-6.977386762178176e-07,731.68144
2024-06-30,16851,-4.837731778990288e-07,-1.7726539081639034e-07,33653.19096
2024-06-30,16857,-3.2212383823306415e-09,1.4160084799901415e-08,105.4891825
2024-06-30,16866,-3.408256989754244e-09,1.5384447979509202e-08,240.72916
2024-06-30,16874,,-4.4987674613933705e-09,859.2339599999999
2024-06-30,16887,-4.474890420408589e-10,1.3391674649525835e-10,1.8333437000000001
2024-06-30,16895,-4.223636507378358e-09,1.329118591811959e-09,325.25519
2024-06-30,16903,-4.4946361881825887e-07,-3.7193336218076783e-07,16.128353999999998
2024-06-30,16905,-2.2974448832807057e-08,3.085676153655538e-08,1903.34376
2024-06-30,16920,-3.4300384793629313e-09,1.1598315047525077e-08,181.07946
2024-06-30,16921,-1.3394053692140915e-08,1.6302647641444284e-08,150.18816
2024-06-30,16922,-2.2880663618189005e-09,4.762718656063008e-09,158.013
2024-06-30,16923,-7.265410108695192e-08,4.5351355537900555e-08,606.3057
2024-06-30,16928,-1.518327689731441e-07,1.2248557707453112e-07,5272.12076
2024-06-30,16932,-1.1911493749887303e-07,6.015058628673221e-08,7632.56494
2024-06-30,16961,-1.5812461673801353e-08,2.9785809664294137e-08,1049.53485
2024-06-30,16964,,2.966490486135776e-08,173.38824
2024-06-30,16965,-1.5470699006562335e-08,7.659622357440233e-09,1618.78997
